street_name,year,month,legal_p_at_12,legal_p_at_17,legal_p_at_22,parked_cars_at_12,parked_cars_at_17,parked_cars_at_22,occupancy_at_12_pct,occupancy_at_17_pct,occupancy_at_22_pct,wkb_geometry
Aarestrupsvej,2012,3,69,69,69,51,67,66,74.0,97.0,96.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2013,3,70,70,70,62,63,65,89.0,90.0,93.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2013,9,70,70,70,56,61,61,80.0,87.0,87.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2014,3,70,70,70,46,57,53,66.0,81.0,76.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2014,9,70,70,70,57,66,67,81.0,94.0,96.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2015,3,64,64,64,52,66,69,81.0,103.0,108.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2015,9,62,62,62,67,66,69,108.0,106.0,111.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2016,3,62,62,62,64,66,63,103.0,106.0,102.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2016,9,62,62,62,63,69,69,102.0,111.0,111.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2017,3,62,62,62,52,66,67,84.0,106.0,108.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2017,9,62,62,62,43,63,66,69.0,102.0,106.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2018,3,61,61,61,50,63,63,82.0,103.0,103.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2018,9,61,61,61,47,64,65,77.0,105.0,107.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2019,3,61,61,61,51,62,64,84.0,102.0,105.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2019,9,61,61,61,44,67,67,72.0,110.0,110.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2020,9,63,63,63,55,63,69,87.0,100.0,110.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2021,3,63,63,63,54,68,72,86.0,108.0,114.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2021,9,64,64,64,57,74,73,89.0,116.0,114.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2022,3,68,68,68,57,59,68,84.0,87.0,100.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2022,9,68,68,68,65,73,73,96.0,107.0,107.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2023,3,67,67,67,67,72,71,100.0,107.0,106.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2023,10,67,67,67,60,71,72,90.0,106.0,107.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2024,3,67,67,67,57,70,72,85.0,104.0,107.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Aarestrupsvej,2024,10,67,67,67,50,69,71,75.0,103.0,106.0,"MULTILINESTRING ((12.515553234367886 55.66174574579858, 12.515437410585575 55.66242681818379, 12.51541687712156 55.662544804539436, 12.515415511559825 55.6625526732332, 12.515280306614228 55.66334046234123, 12.515279210293802 55.663346861599244, 12.515266524906584 55.66342092169772, 12.51526502634005 55.66342968185305))"
Abel Cathrines Gade,2012,3,33,33,44,28,34,39,85.0,103.0,89.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2013,3,33,33,44,31,33,43,94.0,100.0,98.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2013,9,33,33,44,21,46,49,64.0,139.0,111.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2014,3,33,33,33,21,30,45,64.0,91.0,136.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2014,9,33,33,44,38,41,48,115.0,124.0,109.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2015,3,42,42,42,40,35,54,95.0,83.0,129.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2015,9,42,42,42,42,42,46,100.0,100.0,110.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2016,3,42,42,42,38,35,46,90.0,83.0,110.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2016,9,41,41,41,41,42,56,100.0,102.0,137.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2017,3,41,41,41,41,47,51,100.0,115.0,124.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2017,9,41,41,41,51,45,48,124.0,110.0,117.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2018,3,39,39,39,43,47,45,110.0,121.0,115.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2018,9,39,39,39,50,49,55,128.0,126.0,141.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2019,3,39,39,39,50,49,46,128.0,126.0,118.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2019,9,39,39,39,41,46,47,105.0,118.0,121.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
Abel Cathrines Gade,2020,9,43,43,43,43,45,45,100.0,105.0,105.0,"MULTILINESTRING ((12.5577061614186 55.67190865591766, 12.557876859665935 55.67186059087328, 12.557883168562062 55.67185881591063, 12.558335993479238 55.67173132154609, 12.558666704428934 55.67163809388673, 12.559044687943926 55.67153094686052, 12.559085150517358 55.67151956143206, 12.559454413143692 55.67141565675827, 12.559759232412615 55.67132925040589, 12.55986735163613 55.67129872632022, 12.559867727349987 55.67129862076513, 12.559995319450065 55.67126259985716, 12.560002989548956 55.67126043204788, 12.560137484174156 55.67122245457758, 12.560139190513599 55.671221974803686, 12.56117633653752 55.67093057879397, 12.56117995265234 55.67092956166557, 12.561436100295209 55.67086327688013))"
