FID,district,street_code,street_name,no_of_spaces,year_creation,year_correction,coordinates
p_pladser.2076,Østerbro,600,Blegdamsvej,23,2003,2021,"[(55.69852384451232, 12.575300949590535), (55.69845536013708, 12.57516860391625), (55.69836705038093, 12.57499718971378), (55.69829264081409, 12.574852757538117), (55.69820360433998, 12.57468883201662), (55.69813631929632, 12.574565317603291), (55.69801261318185, 12.574338233385756), (55.69796086276101, 12.574243237100015), (55.69791766889935, 12.574161282828461), (55.69775591094154, 12.573852516880844)]"
p_pladser.2077,Østerbro,600,Blegdamsvej,6,2003,2021,"[(55.697860174807595, 12.574361856599397), (55.69776197904224, 12.574170745183805), (55.6977333680622, 12.574120780018687)]"
p_pladser.2078,Østerbro,600,Blegdamsvej,4,2003,2024,"[(55.69537686943936, 12.569685394835272), (55.695288487535386, 12.569521837847338)]"
p_pladser.2082,Østerbro,600,Blegdamsvej,5,2003,2023,"[(55.697017007428535, 12.572439419950092), (55.69691573769032, 12.572245981103348)]"
p_pladser.2083,Østerbro,600,Blegdamsvej,10,2003,2021,"[(55.69765370676422, 12.573660262471916), (55.6973206434496, 12.57303324130681)]"
p_pladser.2084,Østerbro,600,Blegdamsvej,4,2003,2021,"[(55.69643506297145, 12.571651024957285), (55.69629182688087, 12.571380994254271)]"
p_pladser.2085,Østerbro,600,Blegdamsvej,5,2003,2021,"[(55.69637398820766, 12.571010936465342), (55.69636882756972, 12.571002028482763), (55.696253751778684, 12.570804087322905), (55.69619633013419, 12.570722672377343)]"
p_pladser.2089,Østerbro,600,Blegdamsvej,1,2003,2021,"[(55.69480535358057, 12.5682770431158), (55.69479138333558, 12.56824727214386), (55.69479124364234, 12.56824280179423), (55.69479278014486, 12.568239439517074), (55.69479615372462, 12.568237836786018)]"
p_pladser.2091,Østerbro,600,Blegdamsvej,2,2003,2024,"[(55.698475029464454, 12.575180096016604), (55.698433221189674, 12.575101723768118)]"
p_pladser.2093,Østerbro,600,Blegdamsvej,1,2003,2024,"[(55.698130654645844, 12.574899647674425), (55.69809469040688, 12.574831544705418)]"
p_pladser.2095,Østerbro,600,Blegdamsvej,7,2003,2023,"[(55.69862082627087, 12.575242722898912), (55.69861030919552, 12.57522242933165), (55.698523060078564, 12.575058658432816), (55.69847902651149, 12.574976894220404), (55.69847825449006, 12.574975354001118), (55.6984677373683, 12.574955060579436), (55.69837468129869, 12.574783169130145)]"
p_pladser.2097,Østerbro,600,Blegdamsvej,6,2003,2024,"[(55.695529983037964, 12.569973827313193), (55.69541531560929, 12.569757903983158), (55.69539941792432, 12.569754614933471)]"
p_pladser.2099,Østerbro,600,Blegdamsvej,5,2003,2024,"[(55.698433221189674, 12.575101723768118), (55.69832868426356, 12.574905763868962)]"
p_pladser.2101,Østerbro,600,Blegdamsvej,6,2003,2023,"[(55.69776751124039, 12.574404407450462), (55.69796459590373, 12.574775557479349)]"
p_pladser.2105,Østerbro,600,Blegdamsvej,2,2003,2021,"[(55.69732717951287, 12.573572613350024), (55.69739918934762, 12.573708919371288)]"
p_pladser.1970,Østerbro,600,Blegdamsvej,4,2004,2021,"[(55.69630116213562, 12.571425606243505), (55.69624370478021, 12.57131687093491), (55.696218184658065, 12.571314832541105)]"
p_pladser.1982,Østerbro,600,Blegdamsvej,6,2004,2021,"[(55.696449547585416, 12.571704323662676), (55.69633654200935, 12.57149161517385), (55.69632273679114, 12.571490796823838)]"
p_pladser.2001,Østerbro,600,Blegdamsvej,8,2004,2021,"[(55.695035311013385, 12.568498323689427), (55.69537328782612, 12.569134560053024)]"
p_pladser.2009,Østerbro,600,Blegdamsvej,4,2004,2021,"[(55.6954089910048, 12.569206710879994), (55.69557028267302, 12.569504086952666)]"
p_pladser.1983,Østerbro,600,Blegdamsvej,1,2006,2021,"[(55.69611913352687, 12.57108424208949), (55.69614248497991, 12.571127951403424)]"
p_pladser.1991,Østerbro,600,Blegdamsvej,1,2006,2025,"[(55.694081781056035, 12.567459535511563), (55.69403706510507, 12.567375672844568)]"
p_pladser.1996,Østerbro,600,Blegdamsvej,1,2006,2021,"[(55.69736736214683, 12.57309682326086), (55.697396691813466, 12.573152582149577)]"
p_pladser.1999,Østerbro,600,Blegdamsvej,1,2006,2023,"[(55.694284091595385, 12.567843491589535), (55.694315709576216, 12.567903538968299)]"
p_pladser.2029,Østerbro,600,Blegdamsvej,1,2006,2021,"[(55.697420193599164, 12.573183713865369), (55.69742825529983, 12.573183522950618)]"
p_pladser.2037,Østerbro,600,Blegdamsvej,4,2006,2024,"[(55.69437972946063, 12.567838157567628), (55.694376685383816, 12.567806421255238), (55.69430178923396, 12.567665233944963)]"
p_pladser.2042,Østerbro,600,Blegdamsvej,6,2006,2021,"[(55.694081781056035, 12.567459535511563), (55.694284091595385, 12.567843491589535)]"
p_pladser.2079,Østerbro,600,Blegdamsvej,1,2006,2023,"[(55.694315709576216, 12.567903538968299), (55.694348216141464, 12.56796527406674)]"
p_pladser.2090,Østerbro,600,Blegdamsvej,5,2006,2021,"[(55.694213705227696, 12.567525638450052), (55.694213586268354, 12.567501907110456), (55.69412086404004, 12.56732629529762)]"
p_pladser.2106,Østerbro,600,Blegdamsvej,1,2006,2024,"[(55.69430178923396, 12.567665233944963), (55.69427903032336, 12.56762233111751)]"
p_pladser.2016,Østerbro,600,Blegdamsvej,1,2016,2021,"[(55.697494396095415, 12.57333494618583), (55.697494904123246, 12.573335896563197), (55.697510619484945, 12.573337229780693)]"
p_pladser.2242,Østerbro,660,Bogensegade,4,2003,2024,"[(55.70849554584145, 12.581052026937915), (55.70849551279638, 12.58124048890317), (55.70850363215735, 12.581248261941521)]"
p_pladser.2243,Østerbro,660,Bogensegade,8,2003,2024,"[(55.708495627754466, 12.58057755637623), (55.70849557072272, 12.580909022643839), (55.70849554584145, 12.581052026937915)]"
p_pladser.2244,Østerbro,660,Bogensegade,7,2003,2021,"[(55.70849554271054, 12.580092152987284), (55.70849537201825, 12.580423450199225), (55.70850848050072, 12.580443967824795)]"
p_pladser.2245,Østerbro,660,Bogensegade,4,2003,2021,"[(55.7085984409428, 12.580358746410031), (55.70859814581586, 12.579983303831938)]"
p_pladser.2246,Østerbro,660,Bogensegade,4,2003,2025,"[(55.70859923168471, 12.581190294233403), (55.70859934654324, 12.580812694451168)]"
p_pladser.2475,Østerbro,720,Borgervænget,10,2003,2021,"[(55.71460542577033, 12.564470969044692), (55.71448023299593, 12.564064845826984), (55.71434813068092, 12.563662387410455)]"
p_pladser.2476,Østerbro,720,Borgervænget,2,2003,2021,"[(55.71470837943281, 12.564790070805788), (55.71464483413471, 12.564593950958644)]"
p_pladser.2479,Østerbro,720,Borgervænget,18,2003,2021,"[(55.71405700172409, 12.562758083627095), (55.71361179011011, 12.5613672332887)]"
p_pladser.2480,Østerbro,720,Borgervænget,7,2003,2021,"[(55.714287224415756, 12.563465085912275), (55.714103499722306, 12.5629028053749)]"
p_pladser.2477,Østerbro,720,Borgervænget,2,2008,2021,"[(55.715116536175074, 12.564831887234924), (55.715199668992426, 12.564779920795592)]"
p_pladser.2478,Østerbro,720,Borgervænget,2,2008,2022,"[(55.714996892124404, 12.564909329502793), (55.71509960876409, 12.564842468554414)]"
p_pladser.2481,Østerbro,720,Borgervænget,1,2008,2022,"[(55.71489493253855, 12.564969579048961), (55.71496273751803, 12.564930651599187)]"
p_pladser.2482,Østerbro,720,Borgervænget,2,2008,2021,"[(55.71521659639788, 12.564769339422435), (55.71530232064965, 12.564718572690966)]"
p_pladser.2539,Østerbro,732,Borgmester Jensens Allé,1,2003,2024,"[(55.70677479096655, 12.57288389185018), (55.706757306780915, 12.57285427376461)]"
p_pladser.2540,Østerbro,732,Borgmester Jensens Allé,1,2003,2021,"[(55.707503880465204, 12.573780361873997), (55.70748162385661, 12.573742855623983)]"
p_pladser.2541,Østerbro,732,Borgmester Jensens Allé,1,2003,2024,"[(55.70744758220382, 12.574022699837956), (55.7074310209878, 12.573994859422072)]"
p_pladser.2542,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.706869447745596, 12.573044240440053), (55.70680594672015, 12.572936669571648)]"
p_pladser.2543,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.70695693969679, 12.57319245283539), (55.70688990042344, 12.57307888742896)]"
p_pladser.2546,Østerbro,732,Borgmester Jensens Allé,3,2003,2023,"[(55.70838294510922, 12.575611275704027), (55.708349418412325, 12.575554230746267), (55.708327036506915, 12.575516148493884)]"
p_pladser.2549,Østerbro,732,Borgmester Jensens Allé,1,2003,2024,"[(55.706724183094195, 12.572798162583693), (55.70670578203121, 12.572766991435206)]"
p_pladser.2550,Østerbro,732,Borgmester Jensens Allé,4,2003,2022,"[(55.70842752575153, 12.575335440582089), (55.708356726971935, 12.575214223293044)]"
p_pladser.2551,Østerbro,732,Borgmester Jensens Allé,3,2003,2022,"[(55.7083361209706, 12.575178716058183), (55.7082834081409, 12.575094509158104)]"
p_pladser.2553,Østerbro,732,Borgmester Jensens Allé,1,2003,2024,"[(55.7082834081409, 12.575094509158104), (55.70826372111908, 12.575061976495991)]"
p_pladser.2554,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.707766795088865, 12.574218823286682), (55.707698817741964, 12.574102299166139)]"
p_pladser.2556,Østerbro,732,Borgmester Jensens Allé,1,2003,2021,"[(55.707802909613726, 12.57428474474772), (55.70778808261107, 12.574257881334358)]"
p_pladser.2557,Østerbro,732,Borgmester Jensens Allé,2,2003,2022,"[(55.7074310209878, 12.573994859422072), (55.70739633429993, 12.573936549093569)]"
p_pladser.2558,Østerbro,732,Borgmester Jensens Allé,2,2003,2022,"[(55.707584863267414, 12.573914207671228), (55.707567200689724, 12.573885394436733), (55.70754975637416, 12.573856400061251)]"
p_pladser.2559,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.707677045791144, 12.574072300359532), (55.7076090682972, 12.5739557767618)]"
p_pladser.2561,Østerbro,732,Borgmester Jensens Allé,5,2003,2024,"[(55.70794722962589, 12.574525576910572), (55.70787004828804, 12.574393985350593)]"
p_pladser.2562,Østerbro,732,Borgmester Jensens Allé,3,2003,2021,"[(55.70811299285687, 12.574809971462608), (55.70806573583691, 12.574729842199238)]"
p_pladser.2563,Østerbro,732,Borgmester Jensens Allé,3,2003,2021,"[(55.70802023786045, 12.574651582910258), (55.70796738684846, 12.57456435487597)]"
p_pladser.2564,Østerbro,732,Borgmester Jensens Allé,2,2003,2021,"[(55.70701721514699, 12.573294560730204), (55.70698224697753, 12.573235323850428)]"
p_pladser.2565,Østerbro,732,Borgmester Jensens Allé,1,2003,2021,"[(55.70853314379557, 12.575859060409723), (55.708509387033644, 12.575822994500879)]"
p_pladser.2567,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.70691059475288, 12.572776036149861), (55.70684097637133, 12.572655693100884)]"
p_pladser.2568,Østerbro,732,Borgmester Jensens Allé,5,2003,2021,"[(55.70673999636288, 12.572486965299408), (55.70665157117335, 12.572336543845822)]"
p_pladser.2569,Østerbro,732,Borgmester Jensens Allé,1,2003,2021,"[(55.70682329763359, 12.572628332914329), (55.706808512109205, 12.572603240863309)]"
p_pladser.2570,Østerbro,732,Borgmester Jensens Allé,5,2003,2021,"[(55.708537281821904, 12.575525233669385), (55.708449555325124, 12.575375579491087)]"
p_pladser.2571,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.707374917164714, 12.573900662227176), (55.70731198242314, 12.57379520818499)]"
p_pladser.2572,Østerbro,732,Borgmester Jensens Allé,1,2003,2023,"[(55.70839677103265, 12.575634800259452), (55.708383024831186, 12.57561141134939)]"
p_pladser.2573,Østerbro,732,Borgmester Jensens Allé,3,2003,2021,"[(55.706808512109205, 12.572603240863309), (55.70675780853669, 12.572517193630116)]"
p_pladser.2574,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.70848496741273, 12.57578293476217), (55.708417689159646, 12.575672498782627)]"
p_pladser.2575,Østerbro,732,Borgmester Jensens Allé,3,2003,2021,"[(55.70753475128599, 12.57416963562328), (55.707482720495655, 12.574085191235676)]"
p_pladser.2576,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.706681504786815, 12.572725866182587), (55.706611983666065, 12.572608098966947)]"
p_pladser.2577,Østerbro,732,Borgmester Jensens Allé,2,2003,2021,"[(55.70659304841683, 12.572576023188066), (55.70656012986796, 12.572520260203172)]"
p_pladser.2578,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.707084607572575, 12.573069543025055), (55.70702510100897, 12.572967745003009)]"
p_pladser.2579,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.70700452936742, 12.57293217997027), (55.706935785534334, 12.572814844796028)]"
p_pladser.2580,Østerbro,732,Borgmester Jensens Allé,2,2003,2021,"[(55.70741538441861, 12.573627012879204), (55.70738000534614, 12.573570428884818)]"
p_pladser.2581,Østerbro,732,Borgmester Jensens Allé,1,2003,2021,"[(55.70857543430636, 12.575593090424118), (55.708559531559864, 12.575563524690292)]"
p_pladser.2582,Østerbro,732,Borgmester Jensens Allé,5,2003,2021,"[(55.70763682136443, 12.57434484013394), (55.707557372267765, 12.574208234274543)]"
p_pladser.2583,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.70799783037565, 12.574959291967765), (55.70793413460263, 12.57485047178098)]"
p_pladser.2584,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.708090073789, 12.575110931920994), (55.70802470807452, 12.57500421949686)]"
p_pladser.2585,Østerbro,732,Borgmester Jensens Allé,2,2003,2021,"[(55.70769448339475, 12.57444398553524), (55.70765729803502, 12.574380048135142)]"
p_pladser.2586,Østerbro,732,Borgmester Jensens Allé,4,2003,2021,"[(55.7079095859746, 12.574807581922721), (55.70784487265761, 12.57469679737766)]"
p_pladser.2587,Østerbro,732,Borgmester Jensens Allé,2,2003,2021,"[(55.708571866041055, 12.575917725224288), (55.70853314379557, 12.575859060409723)]"
p_pladser.2545,Østerbro,732,Borgmester Jensens Allé,1,2010,2021,"[(55.707527302152386, 12.573819287588899), (55.70754975637416, 12.573856400061251)]"
p_pladser.2555,Østerbro,732,Borgmester Jensens Allé,2,2010,2024,"[(55.70811299285687, 12.574809971462608), (55.7081473030998, 12.574868148279604)]"
p_pladser.2560,Østerbro,732,Borgmester Jensens Allé,1,2011,2021,"[(55.70804190720135, 12.574687973891919), (55.70802023786045, 12.574651582910258)]"
p_pladser.2544,Østerbro,732,Borgmester Jensens Allé,1,2017,2024,"[(55.70748162385661, 12.573742855623983), (55.70746482168656, 12.573714510321532)]"
p_pladser.2547,Østerbro,732,Borgmester Jensens Allé,2,2017,2024,"[(55.70746482168656, 12.573714510321532), (55.70743324715685, 12.573661244109296)]"
p_pladser.2566,Østerbro,732,Borgmester Jensens Allé,4,2017,2021,"[(55.70830383221684, 12.575473881378391), (55.70823670249038, 12.57536065628824)]"
p_pladser.2552,Østerbro,732,Borgmester Jensens Allé,1,2018,2021,"[(55.707802408986176, 12.574284175700674), (55.707826314373925, 12.574324487508143)]"
p_pladser.2643,Østerbro,756,Borthigsgade,8,2003,2021,"[(55.71176681441819, 12.558492435914713), (55.711720828918615, 12.558211821807896)]"
p_pladser.2644,Østerbro,756,Borthigsgade,4,2003,2021,"[(55.711923628346554, 12.559475238319463), (55.71190023411212, 12.559335251734927)]"
p_pladser.2645,Østerbro,756,Borthigsgade,7,2003,2021,"[(55.71171536375955, 12.55817781791607), (55.71168259298341, 12.55797213545559), (55.711676504376896, 12.557934337178171)]"
p_pladser.2646,Østerbro,756,Borthigsgade,2,2003,2021,"[(55.71195511803815, 12.558882506448391), (55.71192500743203, 12.558696386572358)]"
p_pladser.2647,Østerbro,756,Borthigsgade,6,2003,2021,"[(55.71182781529148, 12.558874626273976), (55.71179432238101, 12.558662775985017)]"
p_pladser.2648,Østerbro,756,Borthigsgade,8,2003,2021,"[(55.711649636315755, 12.557766314247544), (55.71160556438957, 12.557485930593607)]"
p_pladser.2649,Østerbro,756,Borthigsgade,8,2003,2021,"[(55.71207315966347, 12.559611579349257), (55.712034925087764, 12.559372273451483), (55.711959737469414, 12.558911060287253)]"
p_pladser.2650,Østerbro,756,Borthigsgade,1,2003,2022,"[(55.71208504944962, 12.559685996875574), (55.71207315966347, 12.559611579349257)]"
p_pladser.2651,Østerbro,756,Borthigsgade,4,2003,2021,"[(55.71187232882625, 12.559152985754523), (55.71184990764859, 12.55901337768993)]"
p_pladser.2653,Østerbro,756,Borthigsgade,22,2003,2022,"[(55.71184487974529, 12.558184818576281), (55.71179865454111, 12.557885523258479), (55.711783888684046, 12.55779145038691), (55.711776102195714, 12.557742615956686), (55.71176901878549, 12.557698191136955), (55.71175731689901, 12.557624801010796), (55.71174368847592, 12.557539328728105), (55.71173294311037, 12.557471938192428), (55.71171384045357, 12.557356816480334), (55.71169342056047, 12.55723405937174), (55.71168119722316, 12.557160670705569), (55.71163467562129, 12.556866801631735), (55.71163179884419, 12.556848629688476), (55.71162718255205, 12.556821771233222), (55.71162442191069, 12.55679603719342), (55.71162288698254, 12.55676834416706), (55.711609499766524, 12.556267897822279)]"
p_pladser.2654,Østerbro,756,Borthigsgade,1,2003,2022,"[(55.71185881990765, 12.558270464558841), (55.71184487974529, 12.558184818576281)]"
p_pladser.2655,Østerbro,756,Borthigsgade,2,2003,2024,"[(55.71195513728211, 12.559680510826512), (55.71194389964152, 12.559610082331483)]"
p_pladser.2656,Østerbro,756,Borthigsgade,9,2003,2021,"[(55.71160001453504, 12.557450732868935), (55.71154973581328, 12.557133137397477), (55.711549125532656, 12.557133103286745)]"
p_pladser.2657,Østerbro,756,Borthigsgade,6,2003,2021,"[(55.711523407772226, 12.556965029621743), (55.7114893057149, 12.556753205543743), (55.711489247954646, 12.556756448472575)]"
p_pladser.2652,Østerbro,756,Borthigsgade,4,2009,2021,"[(55.71153205445633, 12.55636612155155), (55.71153826872298, 12.556707752665707)]"
p_pladser.2727,Østerbro,784,Brammingegade,10,2003,2024,"[(55.7066379435474, 12.578437470468362), (55.70632839966355, 12.578440235176735), (55.70625606309834, 12.578461793339523), (55.706159928807196, 12.578488105933884)]"
p_pladser.2728,Østerbro,784,Brammingegade,1,2003,2024,"[(55.706159928807196, 12.578488105933884), (55.70611489674235, 12.578500431467692), (55.706107147328616, 12.578500996352416)]"
p_pladser.2729,Østerbro,784,Brammingegade,2,2003,2021,"[(55.70663970987369, 12.578318610170545), (55.70651636070048, 12.578317153447454)]"
p_pladser.2730,Østerbro,784,Brammingegade,8,2003,2021,"[(55.70647122724671, 12.578317017360728), (55.70641179939919, 12.578316840290189), (55.706336410629696, 12.578316614511976), (55.70630933618048, 12.578320561549916), (55.706244729330706, 12.578340317521633), (55.70609813475126, 12.578385047126199)]"
